url,name,brand,price,rating,description
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/uv-shield-airy-smooth-sunscreen-serum-spf-50-pa-1,UV Shield Airy Smooth Sunscreen Serum SPF 50 PA++++,Wardah,Rp. 37.500,4.1,"DESCRIPTION Wardah UV Shield Airy Smooth Sunscreen Serum SPF 50 PA++++ merupakan sunscreen serum yang dilengkapi dengan SkinBoost DNA™ yang efektif melindungi dari 8 penyebab permasalahan kulit sehingga melindungi skin barrier untuk kulit tampak cerah dan halus. Dengan tekstur ringan dan nyaman seringan awan, serta powdery smooth finish.How to use:Aplikasikan merata pada wajah dan leher sebelum beraktivitas. Ulangi pemakaian jika diperlukanSuitable for:Semua jenis kulitIngredients:Aqua, Ethylhexyl Methoxycinnamate, Octocrylene, Butyl Methoxydibenzoylmethane, Polymethyl Methacrylate, Dimethicone, Ethylhexyl Triazone, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Arachidyl Alcohol, Dipropylene Glycol, Butylene Glycol, Behenyl Alcohol, Chlorphenesin, Allantoin, Glycerin, Arachidyl Glucoside, Fragrance, Kaolin, Xanthan Gum, Propanediol, Disodium EDTA, Lecithin, BHT, Trideceth-9, Centella Asiatica Extract, Vitis Vinifera (Grape) Leaf Extract, PEG-40 Hydrogenated Castor Oil, Haberlea Rhodopensis Leaf Extract, Artemisia Capillaris Flower Extract, Ethylhexylglycerin, Polysorbate 20, CI 42090, CI 19140."
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/skin-aqua/uv-whitening-milk,UV Whitening Milk,Skin Aqua,Rp. 48.000,4.4,"DESCRIPTION Skin Aqua UV Whitening Milk merupakan sun protection dengan kandungan SPF 50 untuk perlindungan 50x lebih lama terhadap sinar UV-B yang menyebabkan kulit terbakar dan PA++++ untuk perlindungan terhadap UV-A yang menyebabkan penuaan dini dan kulit menjadi lebih gelap. Mengandung Improved Hyaluronic Acid (AcHA) untuk melembabkan dan melembutkan kulit. Mengandung Tranexamic Acid untuk mencerahkan dan menyamarkan noda hitam di kulit. Tidak menggunakan bahan pewarna dan parfum. Water based formula yang cepat meresap, ringan di kulit, dan tidak menimbulkan whitecast How To Use: Usapakan di wajah yang telah dibersihkan. Biarkan hingga meresap dan gunakan make up seperti biasa.Suitable For:Dull SkinIngredients:-"
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/l-oreal-paris/uv-defender-bright-clear,UV Defender Bright & Clear,L'Oreal Paris,Rp. 150.000,3.9,"DESCRIPTION L'Oreal Paris UV Defender Bright & Clear merupakan UV Serum Protector yang dilengkapi dengan Brightening Niacinamide untuk kulit tampak cerah seketika dan terlindugi dari sinar UV. Bright & Clear Serum protector cocok untuk kulit yang tampak kusam dan memerlukan tabir surya dengan efek mencerahkan sektika. How to use:Aplikasikan pada wajah secara merata sebelum beraktivitasSuitable for:Kulit normalIngredients:AQUA / WATER, ETHYLHEXYL METHOXYCINNAMATE, TITANIUM DIOXIDE, SQUALANE, GLYCERIN, DROMETRIZOLE TRISILOXANE, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID, PROPYLENE GLYCOL, ALCOHOL DENAT, TRIETHANOLAMINE, DIPROPYLENE GLYCOL, MICA, STEARIC ACID, POTASSIUM CETYL PHOSPHATE, TOCOPHEROL, NYLON 12, CI 77891 / TITANIUM DIOXIDE, NIACINAMIDE, SODIUM COCOYL SARCOSINATE, SODIUM CHLORIDE, PHENOXYETHANOL, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, PAEONIA SUFFRUTICOSA ROOT EXTRACT, THERMUS THERMOPHILLUS FERMENT, PEG 100 STEARATE, ETHYLHEXYL TRIAZONE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, PALMITIC ACID, POLYSORBATE 80, LIMONENE, XANTHAN GUM, LINALOOL, TROMETHAMINE, ISOHEXADECANE, CAPRYLYL GLYCOL, ALPHA ISOMETHYL IONONE, BARIUM SULFATE, CARBOMER, ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER, MYRISTIC ACID, SORBITAN OLEATE, BIS ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, CETYL ALCOHOL, BUTYLENE GLYCOL, BHT, BUTYROSPERMUM PARKII SEEDCAKE EXTRACT / SHEA SEEDCAKE EXTRACT, POTASSIUM SORBATE, ALUMINUM HYDROXIDE, HEXYL CINNAMAL, GLYCERYL STEARATE, PARFUM / FRAGRANCE"
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/acnes/uv-tint,UV Tint,Acnes,Rp. 35.000,3.7,"DESCRIPTION Acnes UV Tint adalah lotion yang dapat melawan bakteri penyebab jerawat, merawat tekstur kulit, serta memiliki kandungan SPF 30 untuk melindungi kulit dari efek buruk sinar UV. Diperkaya dengan kandungan Vitamin B6, Vitamin E, dan turunan Vitamin C sebagai nutrisi yang dibutuhkan kulit serta membuat kulit menjadi lembut. Lotion ini juga dapat menyamarkan noda di kulit. Dapat digunakan sebagai dasar make up yang dapat menyerap minyak.How To Use:Aplikasikan lotion ini ke seluruh wajah secara merata di pagi/siang hari setelah membersihkan wajahSuitable For:Kulit berjerawatIngredients:-"
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/azarine-cosmetic/hydramax-c-sunscreen-serum-spf-50-pa-blueloght-protection-brightening-1,Hydramax-C Sunscreen Serum SPF 50 PA++++,Azarine Cosmetic,,4.0,DESCRIPTION There's no description for this product.
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/nivea/nivea-sun-protect-and-white-serum,Sun Protect & White Serum Instant Aura SPF 50+,NIVEA,Rp. 52.000,4.2,"DESCRIPTION Double UV protection dg SPF50+ dan PA+++ melindungi kulit wajah dr sinar UVA & UVB yg dapat menyebabkan berbagai kerusakan kulit. Instant Aura : mengandung Aura Booster, Licorice, & Vitamin E membuat kulit terlihat lebih cerah dan berseri. Cocok utk semua jenis kulit."
https://reviews.femaledaily.com/products/sun/sun-protection/vaseline/healthy-sunblock,Intensive Care Healthy Sunblock SPF30 Lotion,Vaseline,Rp. 32.100,3.8,"DESCRIPTION Vaseline Intensive Care Healthy Sunblock SPF30 Lotion ialah produk yang water resistant untuk kulit tampak sehat dan terlindungi dari sinar matahari. Mengandung SPF 30 dan Broad Spectrum Sunscreen PA++ untuk melindungi kulit dari sinar UVA dan UVB yang dapat menyebabkan kerutan, noda, bintik hitam, dan kusam. Mengandung nutrisi Yogurt Protein dan Aloe Vera Extract untuk kulit lembut dan segar. Tubuh memproduksi melanin akibat paparan sinar UV yang dapat membuat kulit tampak lebih gelap dan warna kulit tidak merata. Vaseline Healthy Sunblock dirancang untuk melembabkan dan mencegah pembentukan melanin akibat paparan sinar UVA dan UVB dengan menyertakan perlindungan SPF 30, Broad Spectrum Sunscreen PA++, Yogurt Protein, dan Aloe Vera Extract. Hasilnya adalah sunblock yang memberikan kelembaban untuk memperbaiki kulit kering, membuatnya lebih sehat dan terlindungi. Meresap cepat tanpa rasa lengketHARGA100ml: Rp. 18.200,-200ml: Rp. 32.100.-400ml: Rp. 57.800,-How To Use:Aplikasikan ke seluruh tubuh sebelum melakukan aktivitas di luar ruangan pada pagi atau siang hariSuitable For:Perlindungan dari sinar matahari, kulit sensitive, kulit kering Ingredients:Water, Cyclopentasiloxane, Ethylhexyl Methoxycinnamate, Caprylic/Capric Triglyceride, Glycerin, Zinc Oxide, Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Microcrystalline Wax, Methylparaben, Perfume, Sodium Chloride, Triethoxycaprylylsilane, Propylparaben, Disodium EDTA, Yogurt Powder, BHT, Aloe Barbadensis Leaf Juice, Maltodextrin, Methylisothiazolinone"
https://reviews.femaledaily.com/products/sun/sun-protection/nivea/nivea-daily-protection-sun-lotion-33-spf-pa,Daily Protection Sun Lotion SPF 33 PA+++,NIVEA,Rp. 25.000,4.1,"DESCRIPTION NIVEA Daily Protection Sun Lotion SPF 33 PA+++ merupakan suncreen yang dapat melindungi kulit dari paparan sinar matahari yang dapat menimbulkan efek yang berbahaya bagi kulit. Dilengkapi dengan SPF 33 PA+++ dan tekstur ringan yang mudah menyerap dan tidak meninggalkan rasa lengket pada kulit. Memiliki manfaat untuk mencegah penuaan dini, menjaga kelembapan dan elastisitas kulit, dan menjaga tone warna kulit.How to Use:Aplikasikan pada area tangan dan kaki sebelum beraktifitas di luar ruanganSuitable for:Semua jenis kulitIngredients:-"
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/cosrx/aloe-soothing-sun-cream,Aloe Soothing Sun Cream,Cosrx,Rp. 175.000,4.1,"DESCRIPTION Cosrx Aloe Soothing Sun Cream merupakan sun protection yang dapat melindungi kulit dari sinar UVA dan UVB. Diklaim mampu meningkatkan lapisan perlindungan kulit berkat kandungan Aloe Arborescens Extract yang mencapai 5.500 ppm, dilengkapi dengan SPF50+ dan PA +++ ini juga mampu memberikan sensasi soothing saat digunakan, serta membantu menghidrasi kulit dengan baik. How to use:Aplikasikan pada wajah secara merata 30 menit sebelum terpapar sinar matahari.Suitable for:Semua jenis kulitIngredients:Water, Ethylhexyl Methoxycinnamate, Glycerin, Propylene Glycol, Cyclopentasiloxane, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Phenylbenzimidazole Sulfonic Acid, Dicaprylyl Carbonate, Isoamyl P-Methoxycinnamate, Potassium Cetyl Phosphate, Alcohol,Dimethicone, Glyceryl Stearate, Butylene Glycol, Titanium Dioxide, C14-22 Alcohols, Polymethyl Methacrylate, Cetearyl Alcohol, Aloe Arborescens Leaf Extract, Dipotassium Glycyrrhizate, Tocopheryl Acetate, Peg-100 Stearate, Silica, C12-20 Alkyl Glucoside, Dimethicone/Vinyl Dimethicone Crosspolymer, Aluminum Hydroxide, Stearic Acid, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Xanthan Gum, Triethanolamine Sodium Hydroxide, Fragrance, Phenoxyethanol, Disodium Edta"
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/azarine-cosmetic/azarine-calm-my-acne-sunscreen-moisturizer-1,Calm My Acne Sunscreen Moisturizer,Azarine Cosmetic,,4.1,"DESCRIPTION Azarine Calm My Acne Sunscreen Moisturizer merupakan tabir surya dalam bentuk gel (water base) yang diformulasi khusus dengan tekstur yang ringan, nyaman, dan tanpa whitecast. Dengan perpaduan kandungan yang mampu merawat, menutrisi sekaligus melindungi skin barrier dari paparan sinar UV A & UV B, bluelight, serta polusi.How to use:Oleskan secukupnya pada wajah sebelum memulai aktivitasSuitable for:Semua jenis kulitIngredients:-"
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,Rp. 37.500,3.5,"DESCRIPTION Wardah UV Shield Essential Sunscreen Gel SPF 35 PA +++ merupakan sunscreen serum yang dilengkapi dengan SkinBoost DNA™ yang efektif melindungi dari 8 penyebab permasalahan kulit untuk memelihara kulit supple dan glowing. Dengan tekstur ringan dan nyaman seringan awan, serta glow finish.How to use:Aplikasikan merata pada wajah dan leher sebelum beraktivitas. Ulangi pemakaian jika diperlukanSuitable for:Semua jenis kulitIngredients:Aqua, Ethylhexyl Methoxycinnamate, Niacinamide, Butyl Methoxydibenzoylmethane, Phenyl Trimethicone, Octocrylene, Cetearyl Alcohol, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Butylene Glycol, Cetearyl Glucoside, Chlorphenesin, Allantoin, Xanthan Gum, Disodium EDTA, Fragrance, Lecithin, Glycerin, BHT, Glucose, Dextrin Palmitate, Arbutin, Citric Acid, Sodium Sulfite, Acetyl Tyrosine, Saxifraga Sarmentosa Extract, Paeonia Suffruticosa Root Extract, Aminopropyl Ascorbyl Phosphate, Scutellaria Baicalensis Root Extract, Glutathione."
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/biore/uv-aqua-rich-watery-essence-1,UV Aqua Rich Watery Essence SPF 50+ PA++++,Biore,Rp. 140.000,4.2,"DESCRIPTION Biore UV Aqua Rich Watery Essence SPF 50+/PA++++ adalah pelindung wajah dan badan dari efek buruk sinar UVA dan UVB. Dilengkapi kandungan Aqua Micro Capsule yang memberikan sensasi sejuk di kulit, “mengunci” UV dan bertekstur ringan seperti air, sehingga mampu menjaga kelembaban kulit lebih lama. Terdapat juga kandungan Hyaluronic Acid & Citrus Essence untuk menjaga kulit tetap lembab dan segar tanpa rasa lengket karena mudah menyerap ke dalam kulit.How To Use:Aplikasikan pada seluruh wajah dan tubuh dalam keadaan bersih, gunakan setiap ingin melakukan aktivitas diluar ruangan pada pagi/siang hariSuitable For:Semua jenis kulitIngredients:-"
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/acnes/uv-tint,,,,,
https://reviews.femaledaily.com/products/cleanser/cream-lotion/viva-cosmetics/milk-cleanser,Milk Cleanser,Viva Cosmetics,Rp. 6.400,4.1,"DESCRIPTION Viva Cosmetics Milk Cleanser adalah susu pembersih wajah untuk kulit normal yang mengandung bahan alami Ekstrak Bengkuang agar kulit wajah tampak lebih cerah dan diperkaya dengan kandungan ekstrak biji bunga matahari untuk merawat elastisitas kulit wajah.How To Use:Oleskan Viva Milk Cleanser Bengkuang pada kulit wajah dan leher, lakukan pemijatan ringan, kemudian angkatlah dengan tissue/kapas. Lanjutkan dengan penggunaan Viva Face Tonic Bengkuang. Gunakan sebelum ber-make-up dan malam hari sebelum tidur. Suitable For:Kulit normalIngredients:-"
https://reviews.femaledaily.com/products/blush/cream/emina/cheeklit-cream-blush-94,Cheeklit Cream Blush,Emina,Rp. 30.000,4.0,"DESCRIPTION Emina Cheeklit Cream Blush adalah perona pipi bertekstur krim yang dapat memberikan warna natural pada pipi. Dilengkapi dengan Squalene untuk memberikan kelembaban.How To Use:Aplikasikan krim pada pipi secukupnya, lalu ratakan menggunakan jari tanganSuitable For:Kulit normal, kulit keringIngredients:-"
https://reviews.femaledaily.com/products/moisturizer/cream-1/the-originote/hyalucera-moisturizer,Hyalucera Moisturizer,The Originote,Rp. 42.000,3.8,"DESCRIPTION The Originote Hyalucera Moisturizer adalah pelembap yang diformulasikan untuk menjaga skin barrier dengan menggunakan gabungan dari bahan aktif laboratorium kimia yang teruji secara klinis aman dan bahan natural dari alam. Diformulasikan dengan Hyaluronic Acid dan Ceramide yang dapat memperbaiki dan menjaga skin barrier, mengunci hidrasi pada kulit, menjaga elastisitas kulit serta membantu menyembuhkan breakout. Mengandung Chlorelina gabungan antara chlorella dan spirulina yang berfungsi untuk menjaga elastisitas, sebagai antioksidan bagi kulit, sebagai oil control dan teksturnya yang gel membuat moisturizer ini cocok untuk segala jenis kulit. How to use:Setelah membersihkan muka, menggunakan toner dan serum, ambil moisturizer secukupnya dan pijat perlahan ke seluruh muka secara merata, tepuk perlahan dan biarkan hingga meresap sempurna pada kulit. Suitable for:Semua jenis kulitIngredients:Hyaluronic Acid + Ceramide with Chlorelina"
https://reviews.femaledaily.com/products/face-2/bb-cc-cream/pixy/pixy-uv-whitening-4-beauty-benefits-bb-cream,UV Whitening 4 Beauty Benefits BB Cream,PIXY,Rp. 32.000,3.3,DESCRIPTION PIXY UV Whitening 4 Beauty Benefits BB Cream adalah BB Cream yang diformulasikan dengan Smart-Lock Powder yang mempertahankan makeup tetap tampak cerah hingga 12 jam dan dapat menutup noda tanpa terkesan tebal. Teruji secara klinis dan tidak memicu timbulnya komedo.How to use:Aplikasikan pada seluruh bagian wajahSuitable for:Semua jenis kulitIngredients:-
https://reviews.femaledaily.com/products/face-2/bb-cc-cream/pixy/make-it-glow-dewy-cushion,Make It Glow Dewy Cushion,PIXY,Rp. 125.000,4.3,"DESCRIPTION Pixy Dewy Cushion merupakan Cushion dengan tekstur ringan dan daya tutup tinggi, menyamarkan noda dengan hasil tampak natural dan tahan lama hingga 10 jam. Memberikan hasil tata rias wajah yang tampak cerah bercahaya, tanpa berlebihHow to use:Aplikasikan pada wajah secara merataSuitable for:Semua jenis kulitIngredients:-"
https://reviews.femaledaily.com/products/face-2/bb-cc-cream/wardah/c-defense-dd-cream,C-Defense DD Cream,Wardah,Rp. 30.000,3.6,"DESCRIPTION Wardah C-Deffense DD Cream memiliki kandungan Vitamin C yang berkualitas tinggi dan antioksidan yang dapat membantu mencerahkan, menghaluskan, dan meratakan waran kulit. Dilengkapi dengan kandungan SPF 30.How To Use:Aplikasikan pada wajah, lalu ratakan dengan jari tanganSuitable For:Kulit normalIngredients:-"
https://reviews.femaledaily.com/products/moisturizer/cream-1/nivea/creme-soft,Soft,NIVEA,Rp. 7.500,3.9,"DESCRIPTION NIVEA Crème Soft merupakan pelembab yang membuat kulit lebih sehat dan terasa lembab seharian. Produk ini membuat kulit lebih kenyal dan segar tanpa membuat kilau.How to Use:Aplikasikan pada wajah secara merata.Suitable for:Kulit kering, kulit kombinasi, kulit normal.Ingredients:Water, Myristyl Alcohol, Mineral Oil (Paraffinum Liquidum), Glycerin, Butylene Glycol, Alcohol Denatured, Stearic Acid, Petrolatum, Myristyl Myristate, Glyceryl Stearate, Hydrogenated Coco Glycerides, Dimethicone, Simmondsia Chinensis (Jojoba) Seed Oil (Jojoba), Tocopheryl Acetate (Vitamin E), Polyglyceryl 2 Caprate, Phenoxyethanol, Lanolin Alcohol, Fragrance, Carbomer, Sodium Hydroxide, Cetyl Phosphate, Methylparaben, Ethylparaben, Propylparaben, Butylparaben, Isobutylparaben."
https://reviews.femaledaily.com/products/face-2/bb-cc-cream/wardah/lightening-bb-cream-light,Lightening BB Cream,Wardah,Rp. 30.000,3.2,"DESCRIPTION Wardah Lightening BB Cream bisa menjadi dasar make up sekaligus memberi kelembapan lebih pada kulit wajah karena memiliki kandungan pelembab di dalamnya. Bertenstur ringan dan nyaman untuk digunakan setiap hari, dan mudah diratakan pada wajah. BB Cream ini dapat membantu mencerahkan wajah, mengandung bahan aktif untuk menutrisi kulit wajah seperti licorice, vitamin C, vitamin B3 serta anti oksidan. Kulit tampak lebih halus, mulus dan bebas noda, hasil semi matte dan natural, serta sudah dilengkapi dengan SPF32 PA+++ yang melindungi kulit dari paparan sinar matahari.How To Use:Aplikasikan pada wajah menggunakan sponsSuitable For:Semua jenis kulitIngredients:-"
https://reviews.femaledaily.com/products/moisturizer/cream-1/glow-lovely/dermaglow-multivitamin-cream,DermaGlow Multivitamin Cream,Glow & Lovely,Rp. 22.850,3.6,"DESCRIPTION Glow & Lovely DermaGlow Multivitamin Cream merupakan krim pencerah yang hadir dengan formula baru yang cepat meresap. Dengan 12 HSA dan Vitamin B, C, E untuk kulit lebih cerah dan menyamarkan noda di setiap lapisan kulit, serta UVA/UVB Filters: untuk wajah glowing terlindungi. How to Use:Usapkan secara merata pada wajah dan leher yang telah dibersihkan. Untuk hasil terbaik gunakan 2 kali sehari di pagi dan malam hari secara rutin dan teratur. Suitable for:Kulit kusamIngredients:Water, stearic acid, isopropyl myristate, niacinamide, glycerin, Hydroxystearic acid, ethylhexyl methoxycinnmate, Butyl methoxydibenyoylmethane, Titanium Dioxide, cetylalcohol, dimethicone, potassium hydroxide, Fragrance, Sodium Ascorbyl phosphate, Tacopheryl acetate, allatonin, Phenoxyethanol, methylparaben, propylparaben, disodium EDTA, aluminum hydroxide, palmitic acid, pyridoxine HCL, arachidic acid, zinc oxide, BHT"
https://reviews.femaledaily.com/products/moisturizer/cream-1/azarine-cosmetic/c-white-night-moisturizer-1,C White Night Moisturizer,Azarine Cosmetic,Rp. 65.000,4.1,"DESCRIPTION C White Perfect Radiance Night Moisturizer adalah moisturizer malam yang diformulasikan dengan tekstur gel, sehingga dingin, ringan, serta mudah diserap kulit. Diperkaya dengan ekstrak alami Kakadu Plum, Licorice, dan Papaya yang bekerja secara sinergis untuk melembabkan, merawat, dan mencerahkan kulit. Kulit tampak bercahaya dan kenyal di pagi hari.How to use:Aplikasikan pada malam hari, setelah menggunakan serumSuitable for:-Ingredients:Lemon, aloe vera, bengkoang."
https://reviews.femaledaily.com/products/moisturizer/cream-1/l-oreal-paris/glycolic-bright-day-cream-spf17-1,Glycolic Bright Day Cream SPF17,L'Oreal Paris,Rp. 185.000,4.0,"DESCRIPTION L'Oreal Paris Glycolic Bright Day Cream SPF17 merupakan pelembab harian yang diformulasikan dengan Brightening Glycolic Acid yang membantu mencerahkan dan menyamarkan noda hitam untuk kulit glowing dan merata. Terbukti secara klinis meningkatkan kemampuan perlindungan kulit melawan sinar UV yang berbahaya untuk kulit. How to use:Ratakan pada permukaan kulit dan leher setiap pagi, dapat digunakan sebelum riasan wajah.Suitable for:Semua jenis kulitIngredients:AQUA/WATER, ETHYLEXHYL METHOXYCINAMATE, GLYCERIN, ISOHEXADECANE, CYCLOHEXASILOXANE, AMMONIUM POLYACRYLOYLDMETHYL TAURATE, PENTAERYTHRITYL TETRAETHYLHEXANOATE, TITANIUM DIOXIDE [NANO] / TITANIUM DIOXIDE, GLYCERYL STERATE, PEG-100 STEARATE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, SYNTHETIC WAX, BHT, POTASSIUMCETYL PHSPHATE, STEARIC ACID, LINALOOL, GERANOIL, GLYCOLIC ACID, EUGENOL, PARFUM/FRAGRANCE, MANGANESE GLUCONATE, METHYLPARBEN, SILICA, MYRISTIC ACID, SODIUM HYDROXIDE, PALMITIC ACID, ALUMINUM HYDROXIDE, PHENOXYETHANOL, PHENYLETHYL RESOORCINOL, ASCORBYL GLUCOSIDE, LIMONENE, CAPRYLYL GLYCOL, TETRASDOIUM EDTA, CAPRYLOYL SALICYLIC ACID, CITRUS LIMON FRUIT EXTRACT / LEMON FRUIT EXTRACT, CITRIC ACID, TOURMALINE, CITRONELLOL, BIOSACCHARIDE GUM-1, OCTYLDODECANOL, CETYL ALCOHOL, ETHYLPARABEN, HEXYL CINNAMAL, BENZYL ALOCHOL, CI 14700 / RED 4, CI 77891 / TITANIUM DIOXIDE.. (F.I.L. Z283405/1)"
https://reviews.femaledaily.com/products/moisturizer/cream-1/garnier/sakura-white-pinkish-radiance-whitening-cream,Sakura White Whitening Serum Cream UVA/UVB Filters,Garnier,Rp. 61.300,3.4,"DESCRIPTION Garnier Sakura White Serum Day Cream SPF21 / PA+++Tampak cantik sempurna dengan kulit mulus, cerah merona. Dengan ekstrak alami sakura dan Pore Smoothing Serum di dalamnya efektif mampu mencerahkan wajah kusam, sekaligus membuat pori-pori di permukaan tampak halus.Teknologi Talc Touch, melembabkan tanpa membuat wajah mengkilap akibat minyak berlebih, sedangkan SPF21/PA+++nya melindungi dari sinar UV agar kulit tak kembali gelap. Cocok untuk tipe kulit normal-kering dan sensitif karena sudah teruji klinis. Cara Penggunaan :Oleskan krim secara merata ke wajah dan leher yang bersih.Hindari daerah sekitar mata."
https://reviews.femaledaily.com/products/cleanser/cream-lotion/viva-cosmetics/milk-cleanser-greentea,Milk Cleanser,Viva Cosmetics,Rp. 6.000,4.1,"DESCRIPTION Viva Cosmetics Milk Cleanser adalah susu pembersih wajah untuk kulit berjerawat. Diperkaya dengan kandungan ekstrak teh hijau sebagai anti oksidan dan Tea Tree Oil untuk membantu mencegah timbulnya jerawat.How To Use:Oleskan Viva Milk Cleanser Green Tea pada kulit wajah dan leher, lakukan pemijatan ringan, kemudian angkatlah dengan tissue/kapas. Lanjutkan dengan penggunaan Viva Face Tonic Green Tea. Gunakan sebelum ber-make-up dan malam hari sebelum tidur.Suitable For:Kulit berjerawatIngredients:-"
https://reviews.femaledaily.com/products/cleanser/cream-lotion/viva-cosmetics/milk-cleanser-99,Milk Cleanser,Viva Cosmetics,Rp. 5.700,3.9,"DESCRIPTION Viva Cosmetics Milk Cleanser adalah susu pembersih untuk kulit wajah yang berminyak dan berjerawat. Diperkaya dengan kandungan Ekstrak Lemon untuk mengurangi kadar minyak di wajah sehingga membantu mencegah timbulnya jerawat.How To Use:Oleskan Viva Milk Cleanser Lemon pada kulit wajah dan leher, lakukan pemijatan ringan, kemudian angkatlah dengan tissue/kapas. Lanjutkan dengan penggunaan Viva Face Tonic Lemon. Gunakan sebelum ber-make-up dan malam hari sebelum tidur.Suitable For:Kulit berminyak dan berjerawatIngredients:-"
https://reviews.femaledaily.com/products/blush/cream/emina/cheeklit-cream-blush,Cheeklit Cream Blush,Emina,Rp. 30.000,4.0,"DESCRIPTION Emina Cheeklit Cream Blush adalah perona pipi bertekstur krim yang dapat memberikan warna natural pada pipi. Dilengkapi dengan Squalene untuk memberikan kelembaban.How To Use:Aplikasikan krim pada pipi secukupnya, lalu ratakan menggunakan jari tanganSuitable For:Kulit normal, kulit keringIngredients:-"
https://reviews.femaledaily.com/products/face-2/bb-cc-cream/garnier/bb-cream-miracle-skin-perfector,BB Cream Miracle Skin Perfector,Garnier,Rp. 19.500,2.7,"DESCRIPTION BB Cream Miracle Skin Perfector adalah pelembab sehari-hari yang memberikan coverage alami, sehingga membuat wajah tampak cantik natural seketika. Diperkaya dengan kandungan sari lemon yang membantu mencerahkan dan mengurangi kekusaman kulit secara alami, serta pigmen mineral yang dapat meratakan warna kulit, dan menyamarkan bekas jerawat & noda hitam. Garnier BB Cream memiliki 5 manfaat sekaligus: melembapkan dan menutrisi kulit, membuat wajah tampak putih cerah bersinar, menyamarkan noda & bekas jerawat, mengurangi kilap bagai memakai bedak, dan meratakan warna kulit.How To Use:Aplikasikan BB Cream pada seluruh wajah dan leher, lalu ratakan. Ulangi pemakaian jika perlu.Suitable For:Kulit normal, kulit keringIngredients:Active Ingredients: Octinoxate 4%, Titanium Dioxide 2.1%. Inactive Ingredients: Water, Isononyl Isononanoate, Isohexadecane, Glycerin, Alcohol Denat., Peg-20 Methyl Glucose Sesquistearate, Methyl Glucose Sesquistearate, Cetyl Palmitate, Nylon-12, Cyclohexasiloxane, Propylene Glycol, Hydrogenated Polyisobutene, Stearyl Alcohol, Magnesium Aluminum Silicate, Phenoxyethanol, Caprylyl Glycol, Lithium Magnesium Sodium Silicate, Disodium EDTA, Linalool, Benzyl Salicylate, Limonene, Caffeine, Ascorbyl Glucoside, Benzyl Alcohol, Geraniol, Cellulose Acetate Butyrate, Polyphosphorylcholine Glycol Acrylate, Citral , Ammonium Polyacryloyldimethyl Taurate, Polyvinyl Alcohol, Sodium Chloride, Butylene Glycol, Sodium Hyaluronate, Fragrance; May Contain: Titanium Dioxide, Iron Oxides."
https://reviews.femaledaily.com/products/blush/cream/pixy/pixy-twin-blush-06,Twin Blush,PIXY,Rp. 50.000,4.5,"DESCRIPTION Pixy Twin Blush merupakan blush on yang berbentuk cream dengan hasil akhir powder yang memiliki tekstur yang soft, formula yang ringan dan mudah diratakan pada bibir dan pipi. Memiliki dual function sehingga dapat digunakan pada pipi dan bibir (seperti lipstick). Diperkaya dengan kandungan madu yang dapat melembabkan kulit.How To Use:Aplikasikan pada bagian tulang pipi/bibirSuitable For:Semua Jenis KulitIngredients:-"
